amt;themen_codes;themen;titel;beschreibung;formate;aktualisiert;url;slug;amt_id
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Öffentlich geförderter Wohnungsbau, Eigentümerquote, Leerstandsquote in Wiesbaden – 2015 bis 2024;"Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bauen und Wohnen'. Quelle: empirica regio GmbH; Gutachterausschuss für Immobilienwerte für den Bereich der Stadt Wiesbaden; Amt für Soziale Arbeit; Tiefbau- und Vermessungsamt Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Sozialmietwohnungen sind hier definiert als Wohnungen mit Mietpreis- und Belegungsbindungen aus Bundes- und Landesprogrammen der Wohnraumförderung für Haushalte mit unteren und mittleren Einkommen. - Eigentümerquote ist der Anteil der Haushalte, die in selbstgenutztem Wohneigentum leben. Der Besitz von vermieteten Wohnimmobilien wird nicht abgebildet. - CBRE-empirica ermittelt auf Basis von Geschosswohnungen mit Zentralheizung und/oder zentraler Warmwasserversorgung (Stichprobe ist der Bestand der von CBRE bewirtschafteten Wohnungen) einen Leerstand (d.h. kein bestehender Mietvertrag, keine Mietzahlungen). Zur Berechnung der Leerstandsquote werden die Leerstände auf alle Geschosswohnungen im Wohnungsbestand (Ein- bis Zweifamilienhäuser sind von der Berechnung ausgeschlossen) bezogen. Spaltenübersicht: - Jahr - Sozialmietwohnungen gesamt - Veränderung gegenüber dem Vorjahr - Eigentümerquote Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bauen und Wohnen' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.";CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/2b8aa51c-3558-46d9-ad8a-8a3bad39d82f;2b8aa51c-3558-46d9-ad8a-8a3bad39d82f;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Übersicht Bauen und Wohnen in Wiesbaden – 2012 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bauen und Wohnen'. Quelle: Hessisches Statistisches Landesamt Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Wohngebäude sind Gebäude, die mindestens zur Hälfte (gemessen an der Gesamtnutzfläche) Wohnzwecken dienen. Spaltenübersicht: - Jahr - Wohnungsbestand - Wohngebäudebestand - Wohngebäudebestand mit 1-2 Wohnungen - Wohngebäudebestand mit 3 und mehr Wohnungen - Durchschnittliche Wohnfläche je Wohnung in qm - Fertiggestellte Wohnungen im Neubau Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bauen und Wohnen' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/360a1d64-d744-4dd1-a111-5fe669dfa873;360a1d64-d744-4dd1-a111-5fe669dfa873;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI, EDUC;Bevölkerung und Gesellschaft / Regionen und Städte / Bildung, Kultur und Sport;Schulentlassene aus allgemeinbildenden Schulen in Wiesbaden - 2019 bis 2024;"Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bildung und Ausbildung'. Die Erhebungen an den allgemeinbildenden und den beruflichen Schulen beruhen auf einer Verordnung des Hessischen Kultusministeriums; sie werden jährlich im Herbst zu Beginn des Schuljahres durchgeführt und erstrecken sich auf alle öffentlichen und privaten Schulen. Alle Angaben beziehen sich auf den Schulort Wiesbaden – unabhängig vom Wohnort der Schülerinnen und Schüler. Aus Gründen des Datenschutzes und der statistischen Geheimhaltung werden Einzelwerte mit sehr geringen Fallzahlen nicht ausgewiesen. Betroffene Werte sind in den bereitgestellten Daten als fehlend gekennzeichnet (leeres Feld im CSV bzw. null im JSON). Quelle: Hessisches Statistisches Landesamt Erläuterungen: - Schulentlassene werden nach der Art ihres Abschlusses nachgewiesen: ohne Hauptschulabschluss: einschließlich schulartspezifischem Förderschulabschluss, mit Hauptschulabschluss - einschließlich qualifizierendem Hauptschulabschluss; mit Realschulabschluss - einschließlich qualifizierendem Realschulabschuss, mit Fachhochschulreife, mit allgemeiner Hochschulreife - Migrationshintergrund: Bei Schülerinnen und Schülern ist ein Migrationshintergrund anzunehmen, wenn mindestens eines der folgenden Merkmale zutrifft: mindestens eine nichtdeutsche Staatsangehörigkeit; nichtdeutsches Geburtsland; nichtdeutsche Verkehrssprache in der Familie bzw. im häuslichen Umfeld. Spaltenübersicht: - Jahr - Schulentlassene aus allgemeinbildenden Schulen - Schulentlassene aus allgemeinbildenden Schulen ohne Hauptschulabschluss - Schulentlassene aus allgemeinbildenden Schulen mit Hauptschulabschluss - Schulentlassene aus allgemeinbildenden Schulen mit Realschulabschluss - Schulentlassene aus allgemeinbildenden Schulen mit Fachhochschulreife - Schulentlassene aus allgemeinbildenden Schulen mit allgemeiner Hochschulreife - Schulentlassene Schülerinnen aus allgemeinbildenden Schulen - Schulentlassene Schülerinnen aus allgemeinbildenden Schulen ohne Hauptschulabschluss - Schulentlassene Schülerinnen aus allgemeinbildenden Schulen mit Hauptschulabschluss - Schulentlassene Schülerinnen aus allgemeinbildenden Schulen mit Realschulabschluss - Schulentlassene Schülerinnen aus allgemeinbildenden Schulen mit Fachhochschulreife - Schulentlassene Schülerinnen aus allgemeinbildenden Schulen mit allgemeiner Hochschulreife - Schulentlassene ausländische Schülerinnen und Schüler aus allgemeinbildenden Schulen - Schulentlassene ausländische Schülerinnen und Schüler aus allgemeinbildenden Schulen ohne Hauptschulabschluss - Schulentlassene ausländische Schülerinnen und Schüler aus allgemeinbildenden Schulen mit Hauptschulabschluss - Schulentlassene ausländische Schülerinnen und Schüler aus allgemeinbildenden Schulen mit Realschulabschluss - Schulentlassene ausländische Schülerinnen und Schüler aus allgemeinbildenden Schulen mit Fachhochschulreife - Schulentlassene ausländische Schülerinnen und Schüler aus allgemeinbildenden Schulen mit allgemeiner Hochschulreife - Schulentlassene Schülerinnen und Schüler mit Migrationshintergrund aus allgemeinbildenden Schulen - Schulentlassene Schülerinnen und Schüler mit Migrationshintergrund aus allgemeinbildenden Schulen ohne Hauptschulabschluss - Schulentlassene Schülerinnen und Schüler mit Migrationshintergrund aus allgemeinbildenden Schulen mit Hauptschulabschluss - Schulentlassene Schülerinnen und Schüler mit Migrationshintergrund aus allgemeinbildenden Schulen mit Realschulabschluss - Schulentlassene Schülerinnen und Schüler mit Migrationshintergrund aus allgemeinbildenden Schulen mit Fachhochschulreife - Schulentlassene Schülerinnen und Schüler mit Migrationshintergrund aus allgemeinbildenden Schulen mit allgemeiner Hochschulreife Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bildung und Ausbildung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.";CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/287c7b95-f9d7-4d33-81ff-24408933eb7f;287c7b95-f9d7-4d33-81ff-24408933eb7f;12_statistik_stadtforschung_lhw
Mobilithek;TRAN;Verkehr;P+R Hessen (dynamische Daten);Die Publikation enthält dynamische Belegungsdaten zu ausgewählten Park und Ride-Anlagen in Hessen. Zurzeit sind die Belegungsdaten der P+R-Anlagen in Eppstein und Eschborn enthalten.;XML;2026-04-30;https://opendata.cloud.wiesbaden.de/app/data-catalog/986579619578552320;986579619578552320;mobilithek
Mobilithek;TRAN;Verkehr;Wiesbaden Parkdaten dynamisch;Wiesbaden Parkdaten dynamisch;XML;2023-06-23;https://opendata.cloud.wiesbaden.de/app/data-catalog/110000000003165000;110000000003165000;mobilithek
Mobilithek;TRAN;Verkehr;Wiesbaden Parkdaten statisch;Wiesbaden Parkdaten statisch;XML;2024-03-25;https://opendata.cloud.wiesbaden.de/app/data-catalog/110000000003166000;110000000003166000;mobilithek
Mobilithek;TRAN;Verkehr;Wiesbaden Umweltdaten dynamisch;Wiesbaden Umweltdaten dynamisch;XML;2023-06-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/110000000003165003;110000000003165003;mobilithek
Mobilithek;TRAN;Verkehr;Wiesbaden Umweltdaten statisch;Wiesbaden Umweltdaten statisch;XML;2023-06-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/110000000003166001;110000000003166001;mobilithek
Mobilithek;TRAN;Verkehr;Wiesbaden Verkehrsdaten dynamisch;Wiesbaden Verkehrsdaten dynamisch;XML;2023-06-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/110000000003165001;110000000003165001;mobilithek
Mobilithek;TRAN;Verkehr;Wiesbaden Verkehrsdaten statisch;Wiesbaden Verkehrsdaten statisch;XML;2023-06-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/110000000003167000;110000000003167000;mobilithek
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;TRAN;Verkehr;Öffentliche Ladeeinrichtungen in Wiesbaden - Januar 2026;"Öffentliche Ladeeinrichtungen in Wiesbaden, aus dem Ladesäulenregister der Bundesnetzagentur (gemeldete, zur Veröffentlichung freigegebene Punkte; kein Echtzeit-Status auf https://www.bundesnetzagentur.de/; keine Vollständigkeitsgarantie). Die Zuordnung zu Ortsbezirken erfolgt durch eigene Berechnungen per Geokoordinaten (Punkt-in-Polygon) anhand der Ortsbezirksgrenzen der Landeshauptstadt Wiesbaden.";CSV, GEOJSON;2025-09-13;https://opendata.cloud.wiesbaden.de/app/data-catalog/fddf927f-0479-41e4-992e-836c25344452;fddf927f-0479-41e4-992e-836c25344452;12_statistik_stadtforschung_lhw
Mobilithek;TRAN, GOVE, REGI;Verkehr / Regierung und öffentlicher Sektor / Regionen und Städte;Lkw-relevante Beschilderung Region Frankfurt RheinMain (Schilderstandorte, TN-ITS);Standorte und Ausprägung der für Lkw relevanten StVO-Beschilderungen im TN-ITS-Format. Erfassung, Pflege und Publikation der Daten erfolgt im Rahmen des vom BMDV geförderten Projektes Lkw-Lotse 2.0 (FKZ 16DKV42023);XML;2025-02-28;https://opendata.cloud.wiesbaden.de/app/data-catalog/829773722895159296;829773722895159296;mobilithek
Mobilithek;TRAN, GOVE, REGI;Verkehr / Regierung und öffentlicher Sektor / Regionen und Städte;Verkehrsmeldungen Radverkehr;Die Publikation enthält Verkehrsmeldungen, die den Fahrradverkehr in Hessen, und hier überwiegend auf touristischen Radverbindungen, beeinträchtigen. Die Nutzung der mit dieser Publikation angebotenen Daten unterliegt den beiliegenden Nutzungsbedingungen der ivm GmbH. Mit der Nutzung der in der Publikation enthaltenen Daten akzeptiert der Datennehmer ausdrücklich diese Nutzungsbedingungen.;XML;2023-01-23;https://opendata.cloud.wiesbaden.de/app/data-catalog/551821070661758976;551821070661758976;mobilithek
Mobilithek;TRAN, REGI, GOVE;Verkehr / Regionen und Städte / Regierung und öffentlicher Sektor;Umleitungen von Baustellen Region Frankfurt RheinMain;Umleitungen und Verkehrsmanagementstrategien der Städte und Gemeinden in der Region Frankfurt RheinMain. Zurzeit sind Meldungen folgender Kommunen enthalten: Stadt Friedrichsdorf, Landeshauptstadt Wiesbaden.;BIN;2023-02-23;https://opendata.cloud.wiesbaden.de/app/data-catalog/552191660375584768;552191660375584768;mobilithek
